Time,Spacecraft Clock,MAG ID,Br,Bt,Bn,Bmag,Average Bmag,Delta,Lambda,RMS Br,RMS Bt,RMS Bn,NPTS,DFLAG
1979-03-07T00:30:20.175,16434:56:001,1,  -17.565,  -15.785,   -2.923,   23.796,   23.796, -7.055,221.946,   0.111,   0.048,   0.052, 5,"""        """
1979-03-07T00:31:08.175,16434:57:001,1,  -17.706,  -15.747,   -2.691,   23.848,   23.848, -6.480,221.650,   0.037,   0.221,   0.133, 5,"""        """
1979-03-07T00:31:56.175,16434:58:001,1,  -17.568,  -14.432,   -2.238,   22.845,   22.847, -5.623,219.402,   0.272,   0.321,   0.153, 5,"""        """
1979-03-07T00:32:44.175,16434:59:001,1,  -16.909,  -14.676,   -2.930,   22.581,   22.581, -7.456,220.956,   0.031,   0.114,   0.111, 5,"""        """
1979-03-07T00:33:32.175,16435:00:001,1,  -16.956,  -15.056,   -3.159,   22.895,   22.895, -7.930,221.603,   0.065,   0.072,   0.076, 5,"""        """
1979-03-07T00:34:20.175,16435:01:001,1,  -17.740,  -15.128,   -2.852,   23.488,   23.490, -6.975,220.456,   0.318,   0.102,   0.168, 5,"""        """
1979-03-07T00:35:08.175,16435:02:001,1,  -18.276,  -15.443,   -3.058,   24.122,   24.122, -7.284,220.198,   0.234,   0.098,   0.021, 5,"""        """
1979-03-07T00:35:56.175,16435:03:001,1,  -19.008,  -15.576,   -3.070,   24.765,   24.766, -7.121,219.332,   0.151,   0.051,   0.091, 5,"""        """
1979-03-07T00:36:44.175,16435:04:001,1,  -19.206,  -16.255,   -3.025,   25.343,   25.343, -6.855,220.243,   0.130,   0.140,   0.079, 5,"""        """
1979-03-07T00:37:32.175,16435:05:001,1,  -19.136,  -16.655,   -3.146,   25.563,   25.567, -7.068,221.035,   0.286,   0.316,   0.071, 5,"""        """
1979-03-07T00:38:20.175,16435:06:001,1,  -19.021,  -16.682,   -3.280,   25.511,   25.515, -7.387,221.252,   0.290,   0.307,   0.086, 5,"""        """
1979-03-07T00:39:08.176,16435:07:001,1,  -18.623,  -16.561,   -3.687,   25.193,   25.196, -8.416,221.646,   0.329,   0.182,   0.222, 5,"""        """
1979-03-07T00:39:56.176,16435:08:001,1,  -19.030,  -16.230,   -3.438,   25.247,   25.247, -7.827,220.459,   0.155,   0.081,   0.061, 5,"""        """
1979-03-07T00:40:44.176,16435:09:001,1,  -19.298,  -16.148,   -3.361,   25.386,   25.387, -7.608,219.923,   0.055,   0.079,   0.094, 5,"""        """
1979-03-07T00:41:32.176,16435:10:001,1,  -19.578,  -15.949,   -3.207,   25.455,   25.456, -7.238,219.166,   0.086,   0.172,   0.116, 5,"""        """
1979-03-07T00:42:20.176,16435:11:001,1,  -19.735,  -16.437,   -3.616,   25.937,   25.937, -8.013,219.790,   0.105,   0.138,   0.112, 5,"""        """
1979-03-07T00:43:08.176,16435:12:001,1,  -19.692,  -16.211,   -3.361,   25.727,   25.729, -7.506,219.462,   0.206,   0.308,   0.183, 5,"""        """
1979-03-07T00:43:56.176,16435:13:001,1,  -19.106,  -15.966,   -3.696,   25.171,   25.172, -8.444,219.885,   0.180,   0.142,   0.134, 5,"""        """
1979-03-07T00:44:44.176,16435:14:001,1,  -18.812,  -15.854,   -3.887,   24.907,   24.907, -8.977,220.123,   0.165,   0.051,   0.093, 5,"""        """
1979-03-07T00:45:32.176,16435:15:001,1,  -19.269,  -16.045,   -3.671,   25.342,   25.342, -8.330,219.782,   0.106,   0.063,   0.054, 5,"""        """
1979-03-07T00:46:20.176,16435:16:001,1,  -19.230,  -16.250,   -3.737,   25.453,   25.453, -8.442,220.199,   0.126,   0.074,   0.066, 5,"""        """
1979-03-07T00:47:08.177,16435:17:001,1,  -19.006,  -15.984,   -3.946,   25.145,   25.146, -9.029,220.062,   0.102,   0.205,   0.077, 5,"""        """
1979-03-07T00:47:56.177,16435:18:001,1,  -19.212,  -15.712,   -3.793,   25.107,   25.107, -8.689,219.277,   0.034,   0.059,   0.053, 5,"""        """
1979-03-07T00:48:44.177,16435:19:001,1,  -19.152,  -15.860,   -3.823,   25.159,   25.159, -8.740,219.629,   0.032,   0.059,   0.027, 5,"""        """
1979-03-07T00:49:32.177,16435:20:001,1,  -19.211,  -15.771,   -3.931,   25.165,   25.165, -8.987,219.384,   0.039,   0.010,   0.029, 5,"""        """
1979-03-07T00:50:20.177,16435:21:001,1,  -19.241,  -15.821,   -3.808,   25.200,   25.200, -8.692,219.429,   0.067,   0.056,   0.074, 5,"""        """
1979-03-07T00:51:08.177,16435:22:001,1,  -19.252,  -15.626,   -3.676,   25.067,   25.067, -8.434,219.064,   0.025,   0.069,   0.036, 5,"""        """
1979-03-07T00:51:56.177,16435:23:001,1,  -19.175,  -15.622,   -3.832,   25.028,   25.028, -8.807,219.170,   0.174,   0.088,   0.078, 5,"""        """
1979-03-07T00:52:44.177,16435:24:001,1,  -18.338,  -15.179,   -3.882,   24.119,   24.120, -9.263,219.616,   0.238,   0.154,   0.101, 5,"""        """
1979-03-07T00:53:32.177,16435:25:001,1,  -17.905,  -14.495,   -3.859,   23.358,   23.358, -9.509,218.993,   0.210,   0.181,   0.084, 5,"""        """
1979-03-07T00:54:20.177,16435:26:001,1,  -17.944,  -14.691,   -3.878,   23.513,   23.514, -9.493,219.308,   0.162,   0.095,   0.104, 5,"""        """
1979-03-07T00:55:08.177,16435:27:001,1,  -17.423,  -15.090,   -4.112,   23.413,   23.414,-10.116,220.897,   0.163,   0.135,   0.034, 5,"""        """
1979-03-07T00:55:56.178,16435:28:001,1,  -17.526,  -15.166,   -4.079,   23.533,   23.534, -9.980,220.872,   0.167,   0.108,   0.092, 5,"""        """
1979-03-07T00:56:44.178,16435:29:001,1,  -18.170,  -15.631,   -4.015,   24.302,   24.302, -9.509,220.703,   0.106,   0.057,   0.069, 5,"""        """
1979-03-07T00:57:32.178,16435:30:001,1,  -18.146,  -15.610,   -3.990,   24.267,   24.267, -9.463,220.704,   0.169,   0.075,   0.062, 5,"""        """
1979-03-07T00:58:20.178,16435:31:001,1,  -18.513,  -15.893,   -3.864,   24.703,   24.703, -8.998,220.646,   0.110,   0.058,   0.056, 5,"""        """
1979-03-07T00:59:08.178,16435:32:001,1,  -18.577,  -15.679,   -3.842,   24.611,   24.612, -8.982,220.165,   0.319,   0.099,   0.104, 5,"""        """
1979-03-07T00:59:56.178,16435:33:001,1,  -17.312,  -15.199,   -4.046,   23.390,   23.390, -9.960,221.282,   0.195,   0.138,   0.053, 5,"""        """
1979-03-07T01:00:44.178,16435:34:001,1,  -17.652,  -15.053,   -3.928,   23.529,   23.529, -9.610,220.455,   0.086,   0.129,   0.055, 5,"""        """
1979-03-07T01:01:32.178,16435:35:001,1,  -17.852,  -15.302,   -3.663,   23.796,   23.797, -8.855,220.601,   0.057,   0.094,   0.102, 5,"""        """
1979-03-07T01:02:20.178,16435:36:001,1,  -17.678,  -15.277,   -3.716,   23.659,   23.659, -9.038,220.833,   0.107,   0.128,   0.065, 5,"""        """
1979-03-07T01:03:08.178,16435:37:001,1,  -17.389,  -14.659,   -3.757,   23.052,   23.052, -9.379,220.130,   0.142,   0.159,   0.091, 5,"""        """
1979-03-07T01:03:56.179,16435:38:001,1,  -17.230,  -14.709,   -3.654,   22.947,   22.948, -9.161,220.487,   0.087,   0.075,   0.095, 5,"""        """
1979-03-07T01:04:44.179,16435:39:001,1,  -16.876,  -14.277,   -3.683,   22.410,   22.410, -9.459,220.232,   0.128,   0.209,   0.050, 5,"""        """
1979-03-07T01:05:32.179,16435:40:001,1,  -16.469,  -14.024,   -3.365,   21.892,   21.893, -8.841,220.416,   0.076,   0.301,   0.060, 5,"""        """
1979-03-07T01:06:20.179,16435:41:001,1,  -16.340,  -13.955,   -3.580,   21.784,   21.786, -9.458,220.498,   0.108,   0.220,   0.125, 5,"""        """
1979-03-07T01:07:08.179,16435:42:001,1,  -16.840,  -13.924,   -3.569,   22.140,   22.141, -9.276,219.584,   0.172,   0.209,   0.058, 5,"""        """
1979-03-07T01:07:56.179,16435:43:001,1,  -17.201,  -13.846,   -3.669,   22.384,   22.384, -9.433,218.833,   0.030,   0.043,   0.047, 5,"""        """
1979-03-07T01:08:44.179,16435:44:001,1,  -17.377,  -13.945,   -3.835,   22.608,   22.609, -9.766,218.747,   0.198,   0.066,   0.087, 5,"""        """
1979-03-07T01:09:32.179,16435:45:001,1,  -17.518,  -14.230,   -4.138,   22.946,   22.946,-10.389,219.088,   0.106,   0.122,   0.064, 5,"""        """
1979-03-07T01:10:20.179,16435:46:001,1,  -17.985,  -14.626,   -4.283,   23.574,   23.574,-10.469,219.119,   0.076,   0.143,   0.063, 5,"""        """
1979-03-07T01:11:08.179,16435:47:001,1,  -18.369,  -15.148,   -4.179,   24.173,   24.174, -9.955,219.511,   0.128,   0.129,   0.115, 5,"""        """
1979-03-07T01:11:56.180,16435:48:001,1,  -18.934,  -15.747,   -4.100,   24.965,   24.965, -9.452,219.749,   0.248,   0.154,   0.032, 5,"""        """
1979-03-07T01:12:44.180,16435:49:001,1,  -19.421,  -15.780,   -4.023,   25.345,   25.345, -9.133,219.096,   0.123,   0.046,   0.079, 5,"""        """
1979-03-07T01:13:32.180,16435:50:001,1,  -18.796,  -15.620,   -4.262,   24.808,   24.809, -9.893,219.727,   0.057,   0.123,   0.080, 5,"""        """
1979-03-07T01:14:20.180,16435:51:001,1,  -18.386,  -15.485,   -4.452,   24.447,   24.447,-10.493,220.104,   0.136,   0.124,   0.112, 5,"""        """
1979-03-07T01:15:08.180,16435:52:001,1,  -18.457,  -15.319,   -4.571,   24.418,   24.418,-10.789,219.691,   0.035,   0.132,   0.082, 5,"""        """
1979-03-07T01:15:56.180,16435:53:001,1,  -18.643,  -15.370,   -4.403,   24.560,   24.560,-10.328,219.504,   0.121,   0.066,   0.129, 5,"""        """
1979-03-07T01:16:44.180,16435:54:001,1,  -18.618,  -15.320,   -4.238,   24.481,   24.481, -9.969,219.450,   0.095,   0.089,   0.043, 5,"""        """
1979-03-07T01:17:32.180,16435:55:001,1,  -18.213,  -15.448,   -4.196,   24.248,   24.248, -9.964,220.305,   0.041,   0.079,   0.040, 5,"""        """
1979-03-07T01:18:20.180,16435:56:001,1,  -17.951,  -15.674,   -4.110,   24.183,   24.183, -9.785,221.126,   0.088,   0.084,   0.047, 5,"""        """
1979-03-07T01:19:08.180,16435:57:001,1,  -17.972,  -15.415,   -4.075,   24.025,   24.026, -9.766,220.622,   0.096,   0.188,   0.083, 5,"""        """
1979-03-07T01:19:56.180,16435:58:001,1,  -18.126,  -14.860,   -3.973,   23.774,   23.775, -9.621,219.346,   0.103,   0.161,   0.165, 5,"""        """
1979-03-07T01:20:44.181,16435:59:001,1,  -18.338,  -14.629,   -3.892,   23.779,   23.779, -9.421,218.581,   0.150,   0.047,   0.078, 5,"""        """
1979-03-07T01:21:32.181,16436:00:001,1,  -18.473,  -14.912,   -3.982,   24.073,   24.073, -9.522,218.912,   0.150,   0.123,   0.056, 5,"""        """
1979-03-07T01:22:20.181,16436:01:001,1,  -18.749,  -15.146,   -4.053,   24.441,   24.441, -9.546,218.933,   0.068,   0.092,   0.137, 5,"""        """
1979-03-07T01:23:08.181,16436:02:001,1,  -18.795,  -15.062,   -3.905,   24.400,   24.400, -9.209,218.709,   0.079,   0.106,   0.067, 5,"""        """
1979-03-07T01:23:56.181,16436:03:001,1,  -17.865,  -14.571,   -4.303,   23.452,   23.453,-10.573,219.200,   0.209,   0.075,   0.099, 5,"""        """
1979-03-07T01:24:44.181,16436:04:001,1,  -18.068,  -14.542,   -4.253,   23.580,   23.581,-10.391,218.829,   0.230,   0.073,   0.144, 5,"""        """
1979-03-07T01:25:32.181,16436:05:001,1,  -18.871,  -14.864,   -4.182,   24.384,   24.384, -9.874,218.226,   0.220,   0.151,   0.109, 5,"""        """
1979-03-07T01:26:20.181,16436:06:001,1,  -19.303,  -14.887,   -4.382,   24.768,   24.768,-10.190,217.641,   0.058,   0.106,   0.118, 5,"""        """
1979-03-07T01:27:08.181,16436:07:001,1,  -19.272,  -15.515,   -4.325,   25.117,   25.118, -9.916,218.836,   0.080,   0.251,   0.073, 5,"""        """
1979-03-07T01:27:56.181,16436:08:001,1,  -19.802,  -15.532,   -4.294,   25.530,   25.532, -9.683,218.109,   0.253,   0.215,   0.096, 5,"""        """
1979-03-07T01:28:44.182,16436:09:001,1,  -19.598,  -15.760,   -4.398,   25.530,   25.540, -9.919,218.806,   0.505,   0.478,   0.151, 5,"""        """
1979-03-07T01:29:32.182,16436:10:001,1,  -19.063,  -15.818,   -4.527,   25.181,   25.183,-10.358,219.686,   0.141,   0.216,   0.139, 5,"""        """
1979-03-07T01:30:20.182,16436:11:001,1,  -19.538,  -15.303,   -4.550,   25.231,   25.232,-10.390,218.070,   0.128,   0.086,   0.231, 5,"""        """
1979-03-07T01:31:08.182,16436:12:001,1,  -20.015,  -15.730,   -4.398,   25.834,   25.838, -9.803,218.165,   0.178,   0.410,   0.275, 5,"""        """
1979-03-07T01:31:56.182,16436:13:001,1,  -20.042,  -15.760,   -4.566,   25.902,   25.906,-10.154,218.179,   0.384,   0.258,   0.179, 5,"""        """
1979-03-07T01:32:44.182,16436:14:001,1,  -19.456,  -15.748,   -4.780,   25.484,   25.485,-10.812,218.987,   0.162,   0.235,   0.118, 5,"""        """
1979-03-07T01:33:32.182,16436:15:001,1,  -19.723,  -15.477,   -4.634,   25.495,   25.496,-10.473,218.123,   0.053,   0.191,   0.115, 5,"""        """
1979-03-07T01:34:20.182,16436:16:001,1,  -19.964,  -15.574,   -4.655,   25.745,   25.745,-10.418,217.959,   0.125,   0.106,   0.090, 5,"""        """
1979-03-07T01:35:08.182,16436:17:001,1,  -19.651,  -15.600,   -4.880,   25.561,   25.562,-11.007,218.444,   0.142,   0.048,   0.139, 5,"""        """
1979-03-07T01:35:56.182,16436:18:001,1,  -20.084,  -15.501,   -4.841,   25.828,   25.829,-10.803,217.661,   0.231,   0.174,   0.037, 5,"""        """
1979-03-07T01:36:44.182,16436:19:001,1,  -19.693,  -15.203,   -5.134,   25.403,   25.403,-11.661,217.668,   0.154,   0.158,   0.137, 5,""" O      """
1979-03-07T01:37:32.183,16436:20:001,1,  -19.384,  -15.199,   -5.171,   25.169,   25.170,-11.855,218.099,   0.074,   0.119,   0.074, 5,"""        """
1979-03-07T01:38:20.183,16436:21:001,1,  -19.386,  -15.356,   -4.983,   25.227,   25.227,-11.391,218.383,   0.059,   0.018,   0.055, 5,"""        """
1979-03-07T01:39:08.183,16436:22:001,1,  -19.532,  -15.666,   -4.861,   25.507,   25.507,-10.987,218.732,   0.084,   0.158,   0.077, 5,"""        """
1979-03-07T01:39:56.183,16436:23:001,1,  -19.548,  -16.039,   -4.980,   25.772,   25.774,-11.143,219.370,   0.124,   0.128,   0.243, 5,"""        """
1979-03-07T01:40:44.183,16436:24:001,1,  -19.455,  -15.912,   -5.165,   25.658,   25.660,-11.612,219.280,   0.168,   0.157,   0.164, 5,"""        """
1979-03-07T01:41:32.183,16436:25:001,1,  -19.548,  -15.498,   -5.172,   25.477,   25.479,-11.712,218.407,   0.154,   0.210,   0.177, 5,"""        """
1979-03-07T01:42:20.183,16436:26:001,1,  -19.096,  -15.454,   -4.819,   25.034,   25.035,-11.098,218.984,   0.243,   0.090,   0.135, 5,"""        """
1979-03-07T01:43:08.183,16436:27:001,1,  -18.473,  -15.066,   -4.902,   24.337,   24.338,-11.621,219.199,   0.112,   0.201,   0.214, 5,"""        """
1979-03-07T01:43:56.183,16436:28:001,1,  -18.101,  -14.740,   -4.807,   23.833,   23.839,-11.635,219.156,   0.207,   0.367,   0.379, 5,"""        """
1979-03-07T01:44:44.183,16436:29:001,1,  -17.570,  -14.387,   -4.529,   23.156,   23.157,-11.279,219.312,   0.079,   0.105,   0.067, 5,"""        """
1979-03-07T01:45:32.184,16436:30:001,1,  -17.058,  -14.148,   -4.542,   22.622,   22.622,-11.581,219.671,   0.243,   0.209,   0.065, 5,"""        """
1979-03-07T01:46:20.184,16436:31:001,1,  -15.281,  -13.302,   -5.340,   20.951,   20.959,-14.766,221.039,   0.643,   0.314,   0.371, 5,"""        """
1979-03-07T01:47:08.184,16436:32:001,1,  -15.269,  -12.471,   -4.312,   20.181,   20.191,-12.337,219.240,   0.546,   0.090,   0.472, 5,"""        """
1979-03-07T01:47:56.184,16436:33:001,1,  -15.840,  -12.994,   -3.779,   20.834,   20.836,-10.452,219.362,   0.147,   0.257,   0.107, 5,"""        """
1979-03-07T01:48:44.184,16436:34:001,1,  -15.525,  -13.403,   -3.852,   20.869,   20.874,-10.637,220.805,   0.386,   0.169,   0.243, 5,"""        """
1979-03-07T01:49:32.184,16436:35:001,1,  -15.880,  -12.928,   -3.930,   20.851,   20.880,-10.864,219.148,   0.769,   0.784,   0.275, 5,"""        """
1979-03-07T01:50:20.184,16436:36:001,1,  -15.080,  -11.174,   -3.288,   19.054,   19.057, -9.937,216.539,   1.922,   1.595,   0.521, 5,"""        """
1979-03-07T01:51:08.184,16436:37:001,1,  -14.279,  -12.544,   -4.039,   19.431,   19.433,-11.997,221.301,   0.412,   0.144,   0.068, 5,"""        """
1979-03-07T01:51:56.184,16436:38:001,1,  -13.742,  -12.320,   -3.832,   18.850,   18.854,-11.730,221.876,   0.280,   0.196,   0.245, 5,"""        """
1979-03-07T01:52:44.184,16436:39:001,1,  -12.657,  -12.424,   -3.678,   18.113,   18.120,-11.715,224.469,   0.151,   0.334,   0.418, 5,"""        """
1979-03-07T01:53:32.184,16436:40:001,1,  -13.653,  -10.421,   -4.607,   17.783,   17.841,-15.015,217.355,   0.671,   0.930,   0.884, 5,"""        """
1979-03-07T01:54:20.185,16436:41:001,1,  -12.911,  -12.448,   -3.551,   18.282,   18.291,-11.201,223.954,   0.630,   0.300,   0.339, 5,"""        """
1979-03-07T01:55:08.185,16436:42:001,1,  -14.611,  -12.408,   -3.802,   19.542,   19.543,-11.218,220.338,   0.224,   0.129,   0.138, 5,"""        """
1979-03-07T01:55:56.185,16436:43:001,1,  -14.889,  -12.917,   -3.853,   20.085,   20.085,-11.060,220.944,   0.141,   0.088,   0.070, 5,"""        """
1979-03-07T01:56:44.185,16436:44:001,1,  -15.390,  -12.811,   -4.067,   20.433,   20.434,-11.482,219.774,   0.123,   0.095,   0.034, 5,"""        """
1979-03-07T01:57:32.185,16436:45:001,1,  -14.804,  -12.363,   -3.967,   19.692,   19.694,-11.623,219.865,   0.336,   0.199,   0.031, 5,"""        """
1979-03-07T01:58:20.185,16436:46:001,1,  -13.472,  -11.778,   -4.150,   18.369,   18.377,-13.056,221.162,   0.487,   0.477,   0.277, 5,"""        """
1979-03-07T01:59:08.185,16436:47:001,1,  -13.106,   -9.668,   -3.025,   16.564,   16.605,-10.522,216.416,   0.716,   1.312,   0.576, 5,"""        """
1979-03-07T01:59:56.185,16436:48:001,1,  -11.936,   -8.530,   -3.101,   14.995,   14.997,-11.933,215.552,   0.175,   0.169,   0.061, 5,"""        """
1979-03-07T02:00:44.185,16436:49:001,1,  -11.680,   -8.653,   -3.620,   14.980,   14.981,-13.983,216.533,   0.156,   0.192,   0.120, 5,"""        """
1979-03-07T02:01:32.185,16436:50:001,1,  -11.117,   -8.103,   -3.465,   14.186,   14.189,-14.138,216.088,   0.363,   0.322,   0.176, 5,"""        """
1979-03-07T02:02:20.186,16436:51:001,1,  -10.060,   -7.205,   -3.414,   12.836,   12.843,-15.426,215.609,   0.262,   0.228,   0.274, 5,"""        """
1979-03-07T02:03:08.186,16436:52:001,1,   -8.935,   -6.523,   -4.148,   11.814,   11.835,-20.554,216.130,   0.519,   0.291,   0.449, 5,"""        """
1979-03-07T02:03:56.186,16436:53:001,1,   -8.998,   -5.373,   -3.778,   11.140,   11.144,-19.823,210.840,   0.171,   0.208,   0.073, 5,"""        """
1979-03-07T02:04:44.186,16436:54:001,1,   -8.163,   -5.591,   -4.666,   10.939,   10.956,-25.247,214.405,   0.244,   0.095,   0.566, 5,"""        """
1979-03-07T02:05:32.186,16436:55:001,1,   -7.798,   -5.123,   -4.765,   10.477,   10.483,-27.054,213.306,   0.204,   0.088,   0.338, 5,"""        """
1979-03-07T02:06:20.186,16436:56:001,1,   -7.597,   -5.306,   -5.904,   10.988,   11.003,-32.502,214.934,   0.241,   0.170,   0.558, 5,"""        """
1979-03-07T02:07:08.186,16436:57:001,1,   -8.004,   -5.118,   -4.661,   10.582,   10.598,-26.131,212.597,   0.377,   0.254,   0.435, 5,"""        """
1979-03-07T02:07:56.186,16436:58:001,1,   -9.280,   -6.152,   -3.457,   11.658,   11.675,-17.247,213.541,   0.111,   0.300,   0.549, 5,"""        """
1979-03-07T02:08:44.186,16436:59:001,1,  -10.268,   -7.544,   -2.395,   12.964,   12.978,-10.644,216.306,   0.235,   0.296,   0.603, 5,"""        """
1979-03-07T02:09:32.186,16437:00:001,1,   -9.729,   -6.945,   -2.674,   12.249,   12.254,-12.612,215.521,   0.242,   0.215,   0.335, 5,"""        """
1979-03-07T02:10:20.187,16437:01:001,1,  -10.199,   -7.183,   -2.408,   12.705,   12.707,-10.925,215.157,   0.176,   0.256,   0.125, 5,"""        """
1979-03-07T02:11:08.187,16437:02:001,1,  -10.680,   -7.503,   -2.704,   13.329,   13.333,-11.702,215.090,   0.445,   0.209,   0.265, 5,"""        """
1979-03-07T02:11:56.187,16437:03:001,1,  -11.939,   -6.695,   -2.028,   13.838,   13.842, -8.426,209.281,   0.234,   0.191,   0.246, 5,"""        """
1979-03-07T02:12:44.187,16437:04:001,1,  -10.893,   -7.120,   -2.244,   13.205,   13.264, -9.784,213.170,   0.949,   0.651,   0.585, 5,"""        """
1979-03-07T02:13:32.187,16437:05:001,1,  -11.960,   -6.168,   -1.536,   13.544,   13.554, -6.513,207.280,   0.358,   0.255,   0.314, 5,"""        """
1979-03-07T02:14:20.187,16437:06:001,1,  -11.002,   -6.292,   -2.273,   12.876,   12.919,-10.167,209.765,   0.306,   0.782,   0.681, 5,"""        """
1979-03-07T02:15:08.187,16437:07:001,1,  -10.396,   -6.099,   -2.436,   12.297,   12.309,-11.425,210.399,   0.274,   0.324,   0.388, 5,"""        """
1979-03-07T02:15:56.187,16437:08:001,1,  -10.897,   -6.088,   -2.549,   12.740,   12.747,-11.540,209.189,   0.358,   0.189,   0.214, 5,"""        """
1979-03-07T02:16:44.187,16437:09:001,1,  -10.845,   -5.481,   -2.925,   12.498,   12.504,-13.536,206.813,   0.236,   0.133,   0.312, 5,"""        """
