1                    2              3      4      5     6    7      8      9           10 11  12  13  14     15  16      17      18      19      20    21     
===================  =============  =====  =====  ====  ===  =====  =====  ==========  =  ==  ==  ==  =====  ==  ======  ======  ======  ======  ====  ====== 
1969-11-19T22:06:41  2440545.42131  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   6     2.0  -999.9  -999.9  -999.9  9.99     3.9 
1969-11-19T22:07:09  2440545.42163  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   5     1.0  -999.9  -999.9  -999.9  9.99     3.6 
1969-11-19T22:07:38  2440545.42197  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   7  -999.9  -999.9  -999.9     1.0  9.99     3.8 
1969-11-19T22:08:06  2440545.42229  -99.9  -9.99  -999  -99  -99.9  -99.9      524810  0   0   0   0  -99.9   6     2.0  -999.9  -999.9  -999.9  9.99  -999.9 
1969-11-19T22:08:34  2440545.42262  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   2     1.0  -999.9  -999.9  -999.9  9.99     3.9 
1969-11-19T22:09:02  2440545.42294  -99.9  -9.99  -999  -99  -99.9  -99.9      524810  0   0   0   0  -99.9   1     1.0     1.0  -999.9  -999.9  9.99  -999.9 
1969-11-19T22:09:30  2440545.42326  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   1     3.0  -999.9     1.0  -999.9  9.99     4.3 
1969-11-19T22:09:58  2440545.42359  -99.9  -9.99  -999  -99  -99.9  -99.9      524810  0   0   0   0  -99.9   5     3.0  -999.9  -999.9  -999.9  9.99  -999.9 
1969-11-19T22:10:26  2440545.42391  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   1     2.0  -999.9  -999.9  -999.9  9.99     4.6 
1969-11-19T22:10:54  2440545.42424  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   1     2.0  -999.9  -999.9  -999.9  9.99     4.6 
1969-11-19T22:11:50  2440545.42488  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   6     2.0  -999.9  -999.9  -999.9  9.99     4.3 
1969-11-19T22:12:46  2440545.42553  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   2     3.0  -999.9  -999.9  -999.9  9.99     4.5 
1969-11-19T22:13:14  2440545.42586  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   5     2.0     1.0     1.0     1.0  9.99     4.6 
1969-11-19T22:13:43  2440545.42619  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   1     2.0  -999.9     1.0  -999.9  9.99     4.7 
1969-11-19T22:14:11  2440545.42652  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   1     2.0  -999.9  -999.9  -999.9  9.99     4.5 
1969-11-19T22:14:39  2440545.42684  -99.9  -9.99  -999  -99  -99.9  -99.9      524808  3   3   0   0   99.0   3     2.0  -999.9  -999.9  -999.9  9.99     4.2 
1969-11-19T22:15:07  2440545.42716  -99.9  -9.99  -999  -99  -99.9  -99.9      524810  0   0   0   0  -99.9   5     1.0  -999.9     1.0  -999.9  9.99  -999.9 
